"","year","exporter","importer","product","value","quantity","description"
"2100",2024,"Germany","United Rep. of Tanzania","010310",32.779,1.21,"Swine: live, pure-bred breeding animals"
"2101",2024,"Greece","Albania","010391",26.114,17.78,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2102",2024,"Greece","Albania","010392",8504.197,5981.754,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2103",2024,"Greece","Cyprus","010310",62.67,1.501,"Swine: live, pure-bred breeding animals"
"2104",2024,"Hungary","Albania","010391",601.383,224.07,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2105",2024,"Hungary","Albania","010392",5258.519,2994.996,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2106",2024,"Hungary","Austria","010310",3.287,0.706,"Swine: live, pure-bred breeding animals"
"2107",2024,"Hungary","Austria","010391",249.86,33.394,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2108",2024,"Hungary","Austria","010392",10448.532,4576.681,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2109",2024,"Hungary","Bosnia Herzegovina","010391",562.381,129.76,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2110",2024,"Hungary","Croatia","010310",9.689,0.184,"Swine: live, pure-bred breeding animals"
"2111",2024,"Hungary","Croatia","010391",6404.477,1550.162,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2112",2024,"Hungary","Croatia","010392",1596.627,825.281,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2113",2024,"Hungary","Czechia","010391",62.873,18.46,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2114",2024,"Hungary","Czechia","010392",252.922,171.249,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2115",2024,"Hungary","Germany","010391",115.62,32.223,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2116",2024,"Hungary","Germany","010392",37.975,21.28,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2117",2024,"Hungary","Greece","010310",64.982,65.683,"Swine: live, pure-bred breeding animals"
"2118",2024,"Hungary","Greece","010391",392.484,90.904,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2119",2024,"Hungary","Italy","010310",226,66.893,"Swine: live, pure-bred breeding animals"
"2120",2024,"Hungary","Italy","010391",691.72,201.125,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2121",2024,"Hungary","Italy","010392",14760.054,7225.274,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2122",2024,"Hungary","Netherlands","010310",98.807,29.011,"Swine: live, pure-bred breeding animals"
"2123",2024,"Hungary","Netherlands","010391",2383.308,557.875,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2124",2024,"Hungary","Netherlands","010392",331.27,241.185,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2125",2024,"Hungary","North Macedonia","010391",101.294,38.95,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2126",2024,"Hungary","Poland","010310",199.043,118.043,"Swine: live, pure-bred breeding animals"
"2127",2024,"Hungary","Poland","010391",1338.583,282.245,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2128",2024,"Hungary","Poland","010392",787.544,343.669,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2129",2024,"Hungary","Rep. of Moldova","010310",147.585,27.826,"Swine: live, pure-bred breeding animals"
"2130",2024,"Hungary","Rep. of Moldova","010391",2217.456,561.51,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2131",2024,"Hungary","Rep. of Moldova","010392",514.119,258.406,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2132",2024,"Hungary","Romania","010310",2276.181,567.005,"Swine: live, pure-bred breeding animals"
"2133",2024,"Hungary","Romania","010391",21713.549,7875.646,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2134",2024,"Hungary","Romania","010392",28477.409,15856.594,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2135",2024,"Hungary","Serbia","010391",4302.638,1302.718,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2136",2024,"Hungary","Slovakia","010310",203.027,250.585,"Swine: live, pure-bred breeding animals"
"2137",2024,"Hungary","Slovakia","010391",49.735,33.57,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2138",2024,"Hungary","Slovakia","010392",4686.407,2451.21,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2139",2024,"Hungary","Slovenia","010310",0.514,0.022,"Swine: live, pure-bred breeding animals"
"2140",2024,"Hungary","Slovenia","010391",97.743,27.039,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2141",2024,"Hungary","Spain","010392",52.293,23.243,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2142",2024,"India","United Rep. of Tanzania","010391",5.842,0.838,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2143",2024,"Ireland","Croatia","010310",30.959,2.1,"Swine: live, pure-bred breeding animals"
"2144",2024,"Ireland","Czechia","010310",1.839,4.325,"Swine: live, pure-bred breeding animals"
"2145",2024,"Ireland","Denmark","010392",3207.939,1352.66,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2146",2024,"Ireland","France","010310",58.708,8.423,"Swine: live, pure-bred breeding animals"
"2147",2024,"Ireland","Germany","010310",205.192,40.975,"Swine: live, pure-bred breeding animals"
"2148",2024,"Ireland","Italy","010310",69.322,21.593,"Swine: live, pure-bred breeding animals"
"2149",2024,"Ireland","Lithuania","010310",130.191,8.1,"Swine: live, pure-bred breeding animals"
"2150",2024,"Ireland","Netherlands","010310",0.029,0.01,"Swine: live, pure-bred breeding animals"
"2151",2024,"Ireland","Netherlands","010391",0.198,0.069,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2152",2024,"Ireland","Netherlands","010392",0.043,0.014,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2153",2024,"Ireland","Rep. of Moldova","010310",8.118,0.697,"Swine: live, pure-bred breeding animals"
"2154",2024,"Ireland","Romania","010310",20.078,1.071,"Swine: live, pure-bred breeding animals"
"2155",2024,"Ireland","Russian Federation","010310",1432.792,57.1,"Swine: live, pure-bred breeding animals"
"2156",2024,"Ireland","Spain","010310",351.317,61.218,"Swine: live, pure-bred breeding animals"
"2157",2024,"Ireland","Ukraine","010310",82.929,6,"Swine: live, pure-bred breeding animals"
"2158",2024,"Ireland","United Kingdom","010310",464.763,105.632,"Swine: live, pure-bred breeding animals"
"2159",2024,"Ireland","United Kingdom","010391",10464.533,517.504,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2160",2024,"Ireland","United Kingdom","010392",80613.792,33357.174,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2161",2024,"Italy","C̫te d'Ivoire","010310",0.753,0.007,"Swine: live, pure-bred breeding animals"
"2162",2024,"Italy","France","010310",3.135,0.112,"Swine: live, pure-bred breeding animals"
"2163",2024,"Italy","Israel","010392",10,5.094,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2164",2024,"Italy","Luxembourg","010391",2.35,1.206,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2165",2024,"Italy","Netherlands","010310",1.958,0.646,"Swine: live, pure-bred breeding animals"
"2166",2024,"Italy","Netherlands","010391",0.084,0.014,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2167",2024,"Italy","Netherlands","010392",0.613,0.268,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2168",2024,"Italy","Spain","010310",25.097,2.944,"Swine: live, pure-bred breeding animals"
"2169",2024,"Italy","Spain","010391",94.26,31.671,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2170",2024,"Italy","Spain","010392",155.726,79.345,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2171",2024,"Kazakhstan","Kyrgyzstan","010392",157.672,109.536,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2172",2024,"Kazakhstan","Uzbekistan","010392",176.052,111.589,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2173",2024,"Latvia","Denmark","010391",6120.321,1641.832,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2174",2024,"Latvia","Lithuania","010391",6771.844,1368.379,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2175",2024,"Latvia","Lithuania","010392",6062.053,3602.868,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2176",2024,"Latvia","Netherlands","010310",1.524,0.601,"Swine: live, pure-bred breeding animals"
"2177",2024,"Latvia","Netherlands","010391",0.078,0.027,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2178",2024,"Latvia","Netherlands","010392",0.17,0.063,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2179",2024,"Latvia","Poland","010391",5154.611,1815.277,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2180",2024,"Latvia","Poland","010392",178.337,108.675,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2181",2024,"Lithuania","Latvia","010391",34.001,18.28,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2182",2024,"Lithuania","Latvia","010392",21586.97,12442.812,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2183",2024,"Lithuania","Netherlands","010310",0.018,0.006,"Swine: live, pure-bred breeding animals"
"2184",2024,"Lithuania","Netherlands","010391",0.331,0.119,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2185",2024,"Lithuania","Netherlands","010392",0.172,0.058,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2186",2024,"Lithuania","Poland","010310",481.07,237.606,"Swine: live, pure-bred breeding animals"
"2187",2024,"Lithuania","Poland","010391",1526.176,833.847,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2188",2024,"Lithuania","Poland","010392",10385.949,5941.699,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2189",2024,"Luxembourg","Belgium","010391",202.755,104.068,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2190",2024,"Luxembourg","Belgium","010392",1767.638,1047.017,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2191",2024,"Luxembourg","France","010392",0.066,0.002,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2192",2024,"Luxembourg","Germany","010391",17.001,6.384,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2193",2024,"Luxembourg","Germany","010392",2762.276,1621.909,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2194",2024,"Luxembourg","Italy","010391",2397.244,634.039,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2195",2024,"Luxembourg","Italy","010392",3170.636,1565.9,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2196",2024,"Luxembourg","Malaysia","010310",732.497,120.839,"Swine: live, pure-bred breeding animals"
"2197",2024,"Luxembourg","Netherlands","010310",0.05,0.018,"Swine: live, pure-bred breeding animals"
"2198",2024,"Luxembourg","Netherlands","010391",2012.197,666.998,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2199",2024,"Luxembourg","Netherlands","010392",644.327,295.064,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2200",2024,"Luxembourg","Spain","010310",178.634,13.938,"Swine: live, pure-bred breeding animals"
"2201",2024,"Luxembourg","Spain","010391",6346.393,3168.23,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2202",2024,"Luxembourg","Spain","010392",10239.802,4548.42,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2203",2024,"Luxembourg","Viet Nam","010310",1410.753,436.708,"Swine: live, pure-bred breeding animals"
"2204",2024,"Malaysia","Singapore","010392",43155.384,22644.008,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2205",2024,"Malta","Italy","010392",48.328,19.58,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2206",2024,"Namibia","Angola","010310",97.763,12.629,"Swine: live, pure-bred breeding animals"
"2207",2024,"Namibia","Botswana","010310",24.611,1.42,"Swine: live, pure-bred breeding animals"
"2208",2024,"Netherlands","Albania","010391",94.585,18.08,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2209",2024,"Netherlands","Austria","010310",35.099,14.931,"Swine: live, pure-bred breeding animals"
"2210",2024,"Netherlands","Austria","010391",7362.542,1799.466,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2211",2024,"Netherlands","Austria","010392",54.893,23.334,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2212",2024,"Netherlands","Belgium","010310",8770.704,8090.341,"Swine: live, pure-bred breeding animals"
"2213",2024,"Netherlands","Belgium","010391",19323.522,5861.824,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2214",2024,"Netherlands","Belgium","010392",11293.762,5114.105,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2215",2024,"Netherlands","Bosnia Herzegovina","010391",50.599,14.387,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2216",2024,"Netherlands","Bosnia Herzegovina","010392",39.549,17.98,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2217",2024,"Netherlands","Bulgaria","010310",436.878,52.025,"Swine: live, pure-bred breeding animals"
"2218",2024,"Netherlands","Bulgaria","010391",56.268,17.35,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2219",2024,"Netherlands","Bulgaria","010392",47.736,21.409,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2220",2024,"Netherlands","Croatia","010310",82.626,2.099,"Swine: live, pure-bred breeding animals"
"2221",2024,"Netherlands","Croatia","010391",22153.658,7593.126,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2222",2024,"Netherlands","Croatia","010392",2532.623,1406.002,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2223",2024,"Netherlands","Cyprus","010310",5.962,2.618,"Swine: live, pure-bred breeding animals"
"2224",2024,"Netherlands","Cyprus","010391",122.666,31.22,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2225",2024,"Netherlands","Cyprus","010392",7.08,3.157,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2226",2024,"Netherlands","Czechia","010310",248.002,113.868,"Swine: live, pure-bred breeding animals"
"2227",2024,"Netherlands","Czechia","010391",205.063,52.867,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2228",2024,"Netherlands","Czechia","010392",119.375,51.414,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2229",2024,"Netherlands","Denmark","010310",178.484,114.346,"Swine: live, pure-bred breeding animals"
"2230",2024,"Netherlands","Denmark","010391",344.731,75.938,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2231",2024,"Netherlands","Denmark","010392",681.618,288.721,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2232",2024,"Netherlands","Estonia","010310",53.012,20.478,"Swine: live, pure-bred breeding animals"
"2233",2024,"Netherlands","Estonia","010391",86.731,22.712,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2234",2024,"Netherlands","Estonia","010392",34.804,15.298,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2235",2024,"Netherlands","Finland","010310",300.364,131.918,"Swine: live, pure-bred breeding animals"
"2236",2024,"Netherlands","Finland","010391",245.989,67.356,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2237",2024,"Netherlands","Finland","010392",80.697,36.315,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2238",2024,"Netherlands","France","010310",602.046,266.355,"Swine: live, pure-bred breeding animals"
"2239",2024,"Netherlands","France","010391",773.216,249.825,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2240",2024,"Netherlands","France","010392",236.58,110.524,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2241",2024,"Netherlands","Germany","010310",755.229,55.869,"Swine: live, pure-bred breeding animals"
"2242",2024,"Netherlands","Germany","010391",214338.143,60596.124,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2243",2024,"Netherlands","Germany","010392",210966.388,117436.643,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2244",2024,"Netherlands","Greece","010310",350.156,79.59,"Swine: live, pure-bred breeding animals"
"2245",2024,"Netherlands","Greece","010391",72.184,25.932,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2246",2024,"Netherlands","Greece","010392",29.108,14.579,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2247",2024,"Netherlands","Hungary","010310",164.457,122.212,"Swine: live, pure-bred breeding animals"
"2248",2024,"Netherlands","Hungary","010391",1008.904,750.445,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2249",2024,"Netherlands","Hungary","010392",1623.981,602.624,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2250",2024,"Netherlands","Ireland","010310",1416.413,55.516,"Swine: live, pure-bred breeding animals"
"2251",2024,"Netherlands","Ireland","010391",349.738,90.718,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2252",2024,"Netherlands","Ireland","010392",148.992,66.22,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2253",2024,"Netherlands","Italy","010310",722.389,169.152,"Swine: live, pure-bred breeding animals"
"2254",2024,"Netherlands","Italy","010391",26803.74,6424.333,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2255",2024,"Netherlands","Italy","010392",13546.721,6551.601,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2256",2024,"Netherlands","Latvia","010310",3.801,1.621,"Swine: live, pure-bred breeding animals"
"2257",2024,"Netherlands","Latvia","010391",31.841,8.187,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2258",2024,"Netherlands","Latvia","010392",11.8,5.545,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2259",2024,"Netherlands","Lithuania","010310",451.088,27.017,"Swine: live, pure-bred breeding animals"
"2260",2024,"Netherlands","Lithuania","010391",204.813,53.699,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2261",2024,"Netherlands","Lithuania","010392",94.164,41.596,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2262",2024,"Netherlands","Luxembourg","010310",125.956,55.361,"Swine: live, pure-bred breeding animals"
"2263",2024,"Netherlands","Luxembourg","010391",7099.078,3213.394,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2264",2024,"Netherlands","Luxembourg","010392",2018.906,879.885,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2265",2024,"Netherlands","Malta","010310",1.147,0.498,"Swine: live, pure-bred breeding animals"
"2266",2024,"Netherlands","Malta","010391",24.849,6.453,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2267",2024,"Netherlands","Malta","010392",10.065,4.972,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2268",2024,"Netherlands","North Macedonia","010391",97.579,19.76,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2269",2024,"Netherlands","Other Asia, nes","010310",349.674,7.85,"Swine: live, pure-bred breeding animals"
"2270",2024,"Netherlands","Poland","010310",1881.45,615.682,"Swine: live, pure-bred breeding animals"
"2271",2024,"Netherlands","Poland","010391",4720.558,1248.261,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2272",2024,"Netherlands","Poland","010392",185.106,117.975,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2273",2024,"Netherlands","Portugal","010310",96.772,42.588,"Swine: live, pure-bred breeding animals"
"2274",2024,"Netherlands","Portugal","010391",358.109,55.185,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2275",2024,"Netherlands","Portugal","010392",121.192,53.589,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2276",2024,"Netherlands","Romania","010310",1050.915,251.677,"Swine: live, pure-bred breeding animals"
"2277",2024,"Netherlands","Romania","010391",19347.964,5249.867,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2278",2024,"Netherlands","Romania","010392",1229.525,605.678,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2279",2024,"Netherlands","Serbia","010310",33.879,0.9,"Swine: live, pure-bred breeding animals"
"2280",2024,"Netherlands","Serbia","010391",844.227,255.371,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2281",2024,"Netherlands","Slovakia","010310",13.98,6.032,"Swine: live, pure-bred breeding animals"
"2282",2024,"Netherlands","Slovakia","010391",458.374,193.73,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2283",2024,"Netherlands","Slovakia","010392",70.127,29.948,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2284",2024,"Netherlands","Slovenia","010310",20.4,8.843,"Swine: live, pure-bred breeding animals"
"2285",2024,"Netherlands","Slovenia","010391",4887.987,1295.958,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2286",2024,"Netherlands","Slovenia","010392",59.268,25.693,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2287",2024,"Netherlands","Spain","010310",8641.657,847.515,"Swine: live, pure-bred breeding animals"
"2288",2024,"Netherlands","Spain","010391",241628.887,51082.232,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2289",2024,"Netherlands","Spain","010392",5743.107,2933.574,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2290",2024,"Netherlands","Sweden","010310",66.679,28.211,"Swine: live, pure-bred breeding animals"
"2291",2024,"Netherlands","Sweden","010391",354.221,90.298,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2292",2024,"Netherlands","Sweden","010392",161.137,74.246,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2293",2024,"Netherlands","United Kingdom","010310",215.161,11.975,"Swine: live, pure-bred breeding animals"
"2294",2024,"Netherlands","United Kingdom","010391",151.35,39.005,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2295",2024,"Netherlands","United Kingdom","010392",60.873,26.428,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2296",2024,"Nigeria","Benin","010310",2.946,17.25,"Swine: live, pure-bred breeding animals"
"2297",2024,"Nigeria","Benin","010391",3.726,50.407,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2298",2024,"Norway","Brazil","010310",1120.968,44.865,"Swine: live, pure-bred breeding animals"
"2299",2024,"Norway","Chile","010310",141.952,23.418,"Swine: live, pure-bred breeding animals"
"2300",2024,"Norway","Denmark","010391",4.194,0.224,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2301",2024,"Norway","Denmark","010392",4.218,0.224,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2302",2024,"Norway","Estonia","010310",82.968,3.668,"Swine: live, pure-bred breeding animals"
"2303",2024,"Norway","Estonia","010391",68.921,3,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2304",2024,"Norway","Finland","010310",34.293,5.27,"Swine: live, pure-bred breeding animals"
"2305",2024,"Norway","Germany","010310",102.027,5.358,"Swine: live, pure-bred breeding animals"
"2306",2024,"Norway","Lithuania","010310",1.649,0.15,"Swine: live, pure-bred breeding animals"
"2307",2024,"Norway","Lithuania","010392",36.276,3.3,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2308",2024,"Norway","Netherlands","010310",1794.183,153.884,"Swine: live, pure-bred breeding animals"
"2309",2024,"Norway","Netherlands","010392",148.787,13.5,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2310",2024,"Norway","Poland","010310",9.701,0.9,"Swine: live, pure-bred breeding animals"
"2311",2024,"Norway","Romania","010310",15.634,1.35,"Swine: live, pure-bred breeding animals"
"2312",2024,"Norway","Serbia","010310",34.112,0.9,"Swine: live, pure-bred breeding animals"
"2313",2024,"Norway","Spain","010310",156.831,9.561,"Swine: live, pure-bred breeding animals"
"2314",2024,"Norway","Sweden","010310",167.1,26.038,"Swine: live, pure-bred breeding animals"
"2315",2024,"Norway","Sweden","010392",695.614,64,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2316",2024,"Norway","United Kingdom","010310",100.468,4.95,"Swine: live, pure-bred breeding animals"
"2317",2024,"Other Asia, nes","China, Hong Kong SAR","010310",74.32,7.809,"Swine: live, pure-bred breeding animals"
"2318",2024,"Other Asia, nes","China, Hong Kong SAR","010391",101.369,8.453,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2319",2024,"Other Asia, nes","China, Hong Kong SAR","010392",26.915,1.787,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2320",2024,"Other Asia, nes","Viet Nam","010310",177.442,5.225,"Swine: live, pure-bred breeding animals"
"2321",2024,"Poland","Croatia","010392",304.672,156.892,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2322",2024,"Poland","Germany","010310",13.616,8.637,"Swine: live, pure-bred breeding animals"
"2323",2024,"Poland","Germany","010391",9.375,1.212,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2324",2024,"Poland","Germany","010392",0.052,0.027,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2325",2024,"Poland","Hungary","010392",135.22,71.735,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2326",2024,"Poland","Ireland","010391",1.267,0.581,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2327",2024,"Poland","Ireland","010392",0.022,0.002,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2328",2024,"Poland","Italy","010391",1018.416,305.345,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2329",2024,"Poland","Italy","010392",328.966,189.06,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2330",2024,"Poland","Netherlands","010310",0.221,0.08,"Swine: live, pure-bred breeding animals"
"2331",2024,"Poland","Netherlands","010391",915.998,413.137,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2332",2024,"Poland","Netherlands","010392",616.67,241.302,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2333",2024,"Poland","Romania","010310",42.408,19.56,"Swine: live, pure-bred breeding animals"
"2334",2024,"Poland","Romania","010392",135.109,71.243,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2335",2024,"Poland","Slovakia","010310",771.541,175.714,"Swine: live, pure-bred breeding animals"
"2336",2024,"Poland","Slovakia","010392",449.924,199.834,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2337",2024,"Poland","Spain","010392",34.478,19.58,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2338",2024,"Poland","USA","010391",0.065,0.002,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2339",2024,"Portugal","Angola","010310",0.022,0.032,"Swine: live, pure-bred breeding animals"
"2340",2024,"Portugal","Belgium","010391",1.46,0.12,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2341",2024,"Portugal","France","010391",10.001,0.68,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2342",2024,"Portugal","Germany","010392",4758.268,3003.174,"Swine: live, other than pure-bred breeding animals, weighing 50kg or more"
"2343",2024,"Portugal","Luxembourg","010391",31.141,2.19,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
"2344",2024,"Portugal","Netherlands","010310",0.008,0.002,"Swine: live, pure-bred breeding animals"
"2345",2024,"Portugal","Netherlands","010391",0.254,0.082,"Swine: live, other than pure-bred breeding animals, weighing less than 50kg"
